CSV File,Model,Selection Method,Number of Features,MSE,Selected Features
../../../Data_ML/4_out_csvs_regression\output_ffill_imputed.csv,AdaBoostRegressor,VarianceThreshold,30,0.345648514529008,"['OF27', 'OF18', 'F31', 'F45', 'F33', 'F54', 'F34', 'F24', 'F3_g', 'F43', 'OF16', 'F3_d', 'F3_a', 'F3_f', 'OF26', 'F3_c', 'F6', 'F23', 'F22', 'F1', 'F17', 'F36', 'F3_e', 'F28', 'F44', 'F3_b', 'F20', 'OF25', 'F21', 'OF22']"
../../../Data_ML/4_out_csvs_regression\output_ffill_imputed.csv,AdaBoostRegressor,VarianceThreshold,31,0.25186280512811215,"['OF27', 'OF18', 'F31', 'F45', 'F33', 'F54', 'F34', 'F24', 'F3_g', 'F43', 'OF16', 'F3_d', 'F3_a', 'F3_f', 'OF26', 'F3_c', 'F6', 'F23', 'F22', 'F1', 'F17', 'F36', 'F3_e', 'F28', 'F44', 'F3_b', 'F20', 'OF25', 'F21', 'OF22', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_ffill_imputed.csv,AdaBoostRegressor,VarianceThreshold,32,0.2537439097563419,"['OF27', 'OF18', 'F31', 'F45', 'F33', 'F54', 'F34', 'F24', 'F3_g', 'F43', 'OF16', 'F3_d', 'F3_a', 'F3_f', 'OF26', 'F3_c', 'F6', 'F23', 'F22', 'F1', 'F17', 'F36', 'F3_e', 'F28', 'F44', 'F3_b', 'F20', 'OF25', 'F21', 'OF22', 'F48', 'F49']"
../../../Data_ML/4_out_csvs_regression\output_ffill_imputed.csv,AdaBoostRegressor,VarianceThreshold,33,0.2746995436210309,"['OF27', 'OF18', 'F31', 'F45', 'F33', 'F54', 'F34', 'F24', 'F3_g', 'F43', 'OF16', 'F3_d', 'F3_a', 'F3_f', 'OF26', 'F3_c', 'F6', 'F23', 'F22', 'F1', 'F17', 'F36', 'F3_e', 'F28', 'F44', 'F3_b', 'F20', 'OF25', 'F21', 'OF22', 'F48', 'F49', 'F18']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,2,1.412603688300287,"['F43', 'F44']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,3,1.610120412228765,"['F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,4,1.4824719941294489,"['F24', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,5,1.1654420199816309,"['F24', 'F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,6,1.0879524760663961,"['F23', 'F24', 'F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,7,1.148390462847563,"['F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,8,1.0145158806545433,"['OF26', 'F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,9,1.1700185513394685,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,10,1.1270264553002485,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,11,1.1172331099584942,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F35', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,12,1.0169264488731677,"['OF22', 'OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F35', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,13,1.0510671275224115,"['OF22', 'OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F35', 'F36', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,14,1.0504761838349719,"['OF22', 'OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,15,1.0066016675096028,"['OF22', 'OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F49']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,16,1.2308009971906568,"['OF22', 'OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,17,0.8263336071689819,"['OF22', 'OF26', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,18,0.6908981818286428,"['OF22', 'OF26', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,19,0.8287024265175338,"['OF22', 'OF26', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,20,0.6208609710845049,"['OF22', 'OF26', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,21,0.6281580185954123,"['OF22', 'OF26', 'OF27', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,2,1.247008225828914,"['F43', 'F44']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,3,1.7065246340576348,"['F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,4,1.0651367482125949,"['F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,5,1.2432751090859195,"['F28', 'F31', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,6,1.0432284351427616,"['F23', 'F24', 'F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,7,1.1314140883694612,"['F23', 'F24', 'F28', 'F31', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,8,1.1191366007541603,"['F23', 'F24', 'F28', 'F29', 'F31', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,9,0.9439475081760329,"['OF26', 'F23', 'F24', 'F28', 'F29', 'F31', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,10,0.8099993689316268,"['OF26', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,11,0.8168743641540366,"['OF26', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F34', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,12,0.6972164096757442,"['OF26', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F34', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,13,0.5836292495642346,"['OF22', 'OF26', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F36', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,14,0.5021959575663443,"['OF26', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,15,0.6537571596154798,"['OF22', 'OF26', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F34', 'F35', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,16,0.5938867796175508,"['OF22', 'OF26', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,17,0.5854206078369694,"['OF22', 'OF26', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,18,0.6469436536318435,"['OF22', 'OF26', 'OF27', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,19,0.7415146155486487,"['OF22', 'OF26', 'OF27', 'F17', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,20,0.6590956977777249,"['OF22', 'OF26', 'OF27', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45', 'F49', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,21,0.7375069083954889,"['OF22', 'OF26', 'OF27', 'F17', 'F20', 'F21', 'F23', 'F24', 'F28', 'F29', 'F31', 'F33', 'F34', 'F35', 'F36', 'F38', 'F43', 'F44', 'F45', 'F49', 'F63']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,2,15.410825449533027,"['OF27', 'F31']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,3,12.941596556740178,"['OF27', 'F31', 'F35']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,4,12.158194127461101,"['OF27', 'F31', 'F35', 'F45']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,5,12.295320280006635,"['OF27', 'F31', 'F35', 'F45', 'F33']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,6,13.015426115334904,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,7,10.413229458881963,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,8,9.004886493901859,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,9,8.991381949066422,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,10,7.35856198418472,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,11,6.628524189636108,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,12,6.189090907639385,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,13,6.426517924582926,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,14,7.67269080040123,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,15,7.055680926755852,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28', 'F44']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,16,0.784971545953444,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,17,0.937495016147709,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20', 'F21']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,18,0.7947745343052449,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20', 'F21', 'OF22']"
../../../Data_ML/4_out_csvs_regression_norm\output_iterative_imputed.csv,AdaBoostRegressor,VarianceThreshold,19,0.75648873845588,"['OF27', 'F31', 'F35', 'F45', 'F33', 'F24', 'F34', 'F43', 'OF26', 'F23', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20', 'F21', 'OF22', 'F49']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,2,0.39272528268319523,"['F43', 'F44']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,3,0.39927986338221483,"['F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,4,0.4190718367571539,"['F24', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,5,0.2992511052471554,"['F24', 'F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,6,0.27078558379651757,"['F23', 'F24', 'F28', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,7,0.2579271280955421,"['F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,8,0.22971478400951165,"['OF26', 'F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,9,0.22004854286870904,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,10,0.21806800904698515,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F36', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,11,0.24159543335634384,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F35', 'F36', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,12,0.2525784997434742,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F35', 'F36', 'F43', 'F44', 'F45']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,13,0.2692842701380502,"['OF26', 'F17', 'F23', 'F24', 'F28', 'F29', 'F33', 'F34', 'F35', 'F36', 'F43', 'F44', 'F45']"
